fecha;area;linea;pn;hora_paro;hora_arranque;diferencia_minutos;categoria;estacion;modo_falla;descripcion_modo_falla;descripcion,,,,,,
2025-09-25;REA;Actuadores;3140CA028;05:49;05:53;4;Equipment Fault;730;730;Bowl/Lineal feeder;colision al bajar por pin
2025-09-25;REA;Actuadores;3140CA028;06:16;06:21;5;Equipment Fault;730;730;Bowl/Lineal feeder;Colision al bajar por pin
2025-09-25;REA;Actuadores;3140CA028;06:21;06:24;3;Equipment Fault;EOL;St2;CRIO NOK;overload
2025-09-25;REA;Actuadores;3140CA028;06:28;06:32;4;Equipment Fault;730;730;Bowl/Lineal feeder;Colision al bajan por el pin
2025-09-25;REA;Actuadores;3140CA028;06:36;06:40;4;Equipment Fault;730;730;Bowl/Lineal feeder;colision al bajar por el pin
2025-09-25;REA;Actuadores;3140CA028;06:41;06:45;4;Equipment Fault;730;730;Bowl/Lineal feeder;colision al bajar por el pin
2025-09-25;REA;Actuadores;3140CA028;06:51;06:55;4;Equipment Fault;730;730;Bowl/Lineal feeder;colision al bajar por el pin
2025-09-25;REA;Actuadores;3140CA027;07:05;07:20;15;Maintenance;Main conveyor;General;Checklist;Checklist
2025-09-25;REA;Actuadores;3140CA027;07:51;07:53;2;Quality;730;730;Tool ;Bloque base de pin en feeder lineal dañado
2025-09-25;REA;Actuadores;3140CA027;07:28;07:30;2;Equipment Fault;730;730;Tool ;Bloque base de pin en feeder lineal dañado
2025-09-25;REA;Actuadores;3140CA027;09:50;09:52;2;Equipment Fault;730;730;Tool ;Bloque base de pin en feeder lineal dañado
2025-09-24;COVER LINE;Line 2;FORD;07:00;07:20;20;Maintenance;TBD;General;TBD;inicio de RW
2025-09-24;COVER LINE;Line 2;FORD;07:30;07:33;3;Equipment Fault;Lip seal;ST74;Actuator;falla de vacío
2025-09-24;COVER LINE;Line 2;FORD;08:30;08:45;15;Production;Output Conveyor;ST150;Belt;operador no surtio de blisters el conveyo
2025-09-24;COVER LINE;Line 2;FORD;09:30;10:00;30;Maintenance;OMT;General;TBD;descarga de archivos
2025-09-24;COVER LINE;Line 2;FORD;10:00;10:50;50;Maintenance;TBD;General;TBD;cambio de RW a producción
2025-09-24;COVER LINE;Line 2;FORD;10:57;11:00;3;Equipment Fault;Lip seal;ST74;Actuator;falla de vacumm
2025-09-24;COVER LINE;Line 2;FORD;11:00;11:05;5;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-24;COVER LINE;Line 2;FORD;11:23;11:25;2;Equipment Fault;Terminal caps;ST94;Bowl/lineal feeder;fork atorado en bowl
2025-09-24;COVER LINE;Line 2;FORD;11:28;11:34;6;Equipment Fault;Terminal caps;ST94;Actuator;fork atorado en bowl
2025-09-24;COVER LINE;Line 2;FORD;11:35;11:40;5;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-24;COVER LINE;Line 2;FORD;11:37;11:41;4;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;12:10;12:20;10;Maintenance;Lip seal;ST74;Actuator;limpieza de filtro
2025-09-10;REA;Actuadores;3140CA029;03:10;03:12;2;Equipment Fault;Robots;R80;Gripper/tool adjustments;gripper 1 no abre
2025-09-10;REA;Actuadores;3140CA029;03:19;03:20;1;Equipment Fault;731;731;Feed piston;refresh
2025-09-10;REA;Actuadores;3140CA029;03:26;03:27;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;gripper 1 no abre
2025-09-10;REA;Actuadores;3140CA029;03:34;03:36;2;Production;Conveyors;C31;Presence sensor;blister atorado
2025-09-10;REA;Actuadores;3140CA029;04:30;04:31;1;Maintenance;CHW;Consumables;Argon;cambio de argon
2025-09-10;REA;Actuadores;3140CA029;04:45;04:46;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;gripper 1 no abre
2025-09-10;REA;Actuadores;3140CA029;16:51;16:53;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet se atora en lockimg
2025-09-10;REA;Actuadores;3140CA029;17:10;17:12;2;Equipment Fault;915;915;Missing ogive;se cae ogiva
2025-09-10;REA;Actuadores;3140CA029;17:23;17:25;2;Quality;730;730;Feed piston;no termina ciclo
2025-09-10;REA;Actuadores;3140CA029;17:48;17:50;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet atorado en locking
2025-09-10;REA;Actuadores;3140CA029;18:12;18:13;1;Equipment Fault;Robots;R70;Vacuum system;vacuum off
2025-09-10;REA;Actuadores;3140CA029;18:20;18:22;2;Equipment Fault;731;731;Presence sensor;pin chueco
2025-09-10;REA;Actuadores;3140CA029;18:28;18:29;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;gripper 1 no abre
2025-09-10;REA;Actuadores;3140CA029;18:47;18:49;2;Quality;CHW;General;Scrapbox full;alto scrap
2025-09-10;REA;Actuadores;3140CA029;19:08;19:10;2;Production;Conveyors;C85;Presence sensor;sin blister
2025-09-10;REA;Actuadores;3140CA029;19:21;19:23;2;Equipment Fault;750;750;Feed piston;se queda abajo no termina ciclo
2025-09-10;REA;Actuadores;3140CA029;19:34;19:36;2;Equipment Fault;MAT;St3;Feeder;tornillo atorado
2025-09-10;REA;Actuadores;3140CA029;19:52;19:57;5;Maintenance;CHW;Consumables;Chip reel;cambio de chip
2025-09-10;REA;Actuadores;3140CA029;20:00;20:30;30;Production;REA;General;No staff;todo el personal en break
2025-09-10;REA;Actuadores;3140CA029;20:47;20:50;3;Equipment Fault;Robots;R80;Gripper/tool adjustments;sensor suelto de griper 1 y 2 se aprietan y se coloca cinta.
2025-09-25;REA;Actuadores;3140CA027;08:20;08:23;3;Equipment Fault;EOL;St4;CRIO NOK;Crio nok, falla st4, gira mesa
2025-09-25;REA;Actuadores;3140CA027;09:30;09:32;2;Equipment Fault;730;730;Feed piston;falla no regresa a posición
2025-09-24;COVER LINE;Line 2;FORD;12:40;12:43;3;Equipment Fault;Robots;R20;Module error;ALARMA EN EJE DE GIRO
2025-09-25;REA;Actuadores;3140CA027;09:36;09:39;3;Equipment Fault;731;731;Bowl/Lineal feeder;ajuste bloque base de feeder
2025-09-24;COVER LINE;Line 2;FORD;12:55;13:05;10;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-25;REA;Actuadores;3140CA027;12:02;12:08;6;Equipment Fault;EOL;Jigs;Jig actuator;revisión de jig 1 por alto scrap
2025-09-24;COVER LINE;Line 2;FORD;13:35;13:38;3;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;13:35;13:42;7;Maintenance;Lip seal;ST74;Actuator;limpieza de filtro
2025-09-24;COVER LINE;Line 2;FORD;14:07;14:10;3;Equipment Fault;Retainer;ST76;Bowl/lineal feeder;reteiner atorado en bowl
2025-09-24;COVER LINE;Line 2;FORD;14:15;14:16;1;Equipment Fault;Terminal caps;ST94;Gripper;
2025-09-24;COVER LINE;Line 2;FORD;14:24;14:27;3;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-24;COVER LINE;Line 2;FORD;14:49;14:54;5;Quality;ST30 Molding;Injection system;Actuator;
2025-09-25;REA;Actuadores;3140CA027;12:20;12:22;2;Maintenance;REA;General;Scheduled maintenance;revisar número de parte de R80
2025-09-24;REA;Actuadores;3140CA028;07:00;07:10;10;Maintenance;REA;General;Checklist;Checklist
2025-09-25;REA;Actuadores;3140CA027;12:24;12:26;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet atorado en locking de St620
2025-09-24;REA;Actuadores;3140CA028;09:10;09:30;20;Quality;EOL;General;Scrapbox full;Material mezclado del 27, mientras se retrabajaba 28
2025-09-24;REA;Actuadores;3140CA028;07:10;07:20;10;Equipment Fault;REA;General;Change Over;Preparacion Rework
2025-09-23;REA;Actuadores;3140CA028;23:29;23:59;30;Equipment Fault;Robots;R80;Gripper/tool adjustments;Piston de gripper con mucho juego mecanico, se hace ajuste temporal  [Paro cruza medianoche - Parte 1]
2025-09-24;REA;Actuadores;3140CA028;10:00;11:00;60;Maintenance;REA;General;Change Over;Setup 42
2025-09-24;REA;Actuadores;3140CA028;23:43;23:45;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet atorado
2025-09-24;COVER LINE;Line 2;FORD;14:59;15:06;7;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;15:12;15:16;4;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;REA;Actuadores;3140CA042;11:00;14:00;180;Quality;REA;General;Change Over;Liberacion PPAP 042
2025-09-24;COVER LINE;Line 2;FORD;15:19;15:23;4;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;15:24;15:25;1;Equipment Fault;Lip seal;ST74;Actuator;VACUMM
2025-09-24;COVER LINE;Line 2;FORD;15:27;15:30;3;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;15:32;15:38;6;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;15:43;15:46;3;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-25;REA;Actuadores;3140CA027;12:21;12:23;2;Equipment Fault;731;731;Presence sensor;pin chueco
2025-09-25;REA;Actuadores;3140CA027;12:51;12:53;2;Equipment Fault;Robots;R80;Electrical system;sensor flojo de gripper 2
2025-09-25;REA;Actuadores;3140CA027;13:30;13:33;3;Equipment Fault;USW;St14;Lower Jig;limpieza por scrap
2025-09-24;COVER LINE;Line 2;FORD;15:50;15:51;1;Equipment Fault;Lip seal;ST74;Actuator;VACUMM
2025-09-24;COVER LINE;Line 2;FORD;15:52;15:57;5;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;16:06;16:09;3;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;16:12;16:15;3;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;16:19;16:23;4;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;16:25;17:00;35;Equipment Fault;ST30 Molding;Injection system;Actuator;
2025-09-24;COVER LINE;Line 2;FORD;17:20;17:32;12;Equipment Fault;OMT;ST3;Actuator;cambio de pogos
2025-09-24;COVER LINE;Line 2;FORD;18:19;18:42;23;Equipment Fault;Terminal caps;ST94;Bowl/lineal feeder;fork atorado en riel
2025-09-24;COVER LINE;Line 2;FORD;19:18;19:47;29;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-24;COVER LINE;Line 2;FORD;21:50;22:10;20;Equipment Fault;Output Conveyor;ST150;Lift;
2025-09-25;COVER LINE;Line 2;FORD;00:22;00:30;8;Equipment Fault;ST30 Molding;General;TBD;terminal mal insrtada
2025-09-25;COVER LINE;Line 2;FORD;01:16;01:30;14;Equipment Fault;Robots;R20;Motion supervision/Joint collision;collision st61
2025-09-25;REA;Actuadores;3140CA027;14:16;14:18;2;Equipment Fault;730;730;Bowl/Lineal feeder;se alarma y no coloca pin
2025-09-25;REA;Actuadores;3140CA027;15:10;15:12;2;Maintenance;CHW;Consumables;Chip reel;cambio de chip
2025-09-25;REA;Actuadores;3140CA027;15:15;15:41;26;Maintenance;CHW;St5;Vision system;ajuste sistema de vision por alto scrap
2025-09-25;REA;Actuadores;3140CA027;16:05;16:12;7;Equipment Fault;CAW;CPA;Feeder;crank invertido / checklist
2025-09-25;REA;Actuadores;3140CA027;17:15;17:16;1;Maintenance;CHW;Consumables;Argon;cambio de gas
2025-09-25;REA;Actuadores;3140CA027;17:18;17:20;2;Equipment Fault;730;730;Tool ;collision al recoger pin
2025-09-24;REA;Actuadores;3140CA027;19:54;20:16;22;Quality;REA;General;Change Over;Liberacion
2025-09-25;REA;Actuadores;3140CA027;18:41;18:43;2;Equipment Fault;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;18:50;18:52;2;Quality;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;19:11;19:13;2;Equipment Fault;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;19:18;19:21;3;Equipment Fault;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;16:01;16:03;2;Maintenance;CHW;St4;Pressor;Limpieza pressor
2025-09-25;REA;Actuadores;3140CA027;19:15;19:18;3;Maintenance;MSA;MSA;Sensor de presencia;Limpieza de jig
2025-09-25;REA;Actuadores;3140CA027;16:31;16:33;2;Maintenance;USW;St14;Lower Jig;Limpieza a jig
2025-09-25;REA;Actuadores;3140CA027;16:36;16:39;3;Quality;Main conveyor;Main conveyor;RFID Reader;Se atora pallet
2025-09-25;REA;Actuadores;3140CA027;17:33;17:36;3;Equipment Fault;Main conveyor;Main conveyor;RFID Reader;Se atora pallet
2025-09-25;REA;Actuadores;3140CA027;19:24;19:26;2;Equipment Fault;Robots;R80;Gripper/tool adjustments;Gripper 1 nok
2025-09-25;REA;Actuadores;3140CA027;19:30;19:33;3;Maintenance;USW;St14;Lower Jig;Cambio de goma blanca
2025-09-25;REA;Actuadores;3140CA027;19:39;19:42;3;Equipment Fault;730;730;Tool ;Choca con pin
2025-09-25;REA;Actuadores;3140CA027;19:44;19:47;3;Equipment Fault;730;730;Alphamatic Module;Choca con pin
2025-09-25;REA;Actuadores;3140CA027;19:52;19:55;3;Quality;Main conveyor;Main conveyor;RFID Reader;Se atora pallet
2025-09-25;REA;Actuadores;3140CA027;20:17;20:20;3;Equipment Fault;Main conveyor;Main conveyor;RFID Reader;Se atora pallet
2025-09-25;REA;Actuadores;3140CA027;20:58;21:00;2;Maintenance;EOL;St2;CRIO NOK;Alto scrap por st2, se reinicia CRIO y ya no tira
2025-09-25;REA;Actuadores;3140CA027;21:00;21:04;4;Quality;EOL;General;Scrapbox full;Scrapbox full
2025-09-25;REA;Actuadores;3140CA027;21:15;21:18;3;Maintenance;EOL;St4;Gripper NOK;Se pone a zero gripper 4 por alto scrap
2025-09-25;REA;Actuadores;3140CA027;21:19;21:20;1;Maintenance;EOL;St4;Gripper NOK;Se calibra gripper 4 con la rotacion a zero
2025-09-25;REA;Actuadores;3140CA027;21:20;21:21;1;Equipment Fault;Main conveyor;Main conveyor;Lift;Lift z4 se queda abajo después del paro por calibración en EOL.
2025-09-25;REA;Actuadores;3140CA027;21:30;21:32;2;Equipment Fault;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;21:42;21:44;2;Equipment Fault;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;21:47;21:49;2;Equipment Fault;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;22:00;22:03;3;Equipment Fault;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;22:15;22:17;2;Equipment Fault;730;730;Tool ;Herramienta choca con pin
2025-09-25;REA;Actuadores;3140CA027;22:30;22:41;11;Equipment Fault;REA;General;Checklist;Checklist
2025-09-25;REA;Actuadores;3140CA027;22:42;22:46;4;Equipment Fault;730;730;Bowl/Lineal feeder;colision al bajar por pin
2025-09-25;REA;Actuadores;3140CA027;22:52;22:55;3;Equipment Fault;CHW;General;Scrapbox full;Scrap box full
2025-09-25;REA;Actuadores;3140CA027;23:08;23:12;4;Equipment Fault;CAW;CPA;Feeder;crank atorado
2025-09-25;REA;Actuadores;3140CA027;23:19;23:21;2;Equipment Fault;Robots;R80;Gripper/tool adjustments;gripper no abre
2025-09-25;REA;Actuadores;3140CA027;23:20;23:22;2;Equipment Fault;EOL;St4;CRIO NOK;time out
2025-09-25;REA;Actuadores;3140CA027;23:22;23:26;4;Equipment Fault;CHW;St4;Pressor;se revisa pressor por scrap consecutivo
2025-09-25;REA;Actuadores;3140CA027;23:28;23:31;3;Equipment Fault;730;730;Bowl/Lineal feeder;colision al bajar pin
2025-09-26;REA;Actuadores;3140CA027;00:05;00:09;4;Equipment Fault;MSA;MSA;Lector de Datamatrix;se hace limpieza de lente
2025-09-26;REA;Actuadores;3140CA027;00:12;00:36;24;Equipment Fault;CHW;St2;SCARA Pick/Place;Ajuste de pick and place de scara
2025-09-26;REA;Actuadores;3140CA028;01:15;01:25;10;Production;Conveyors;General;Blister NOK/Wrong PN;Blister con el gear invertido (alt en blister std) causa accion repetitiva de robot moviendolo a 805, causa colisiones con el overturn, se mueve y desajusta sensor de presencia
2025-09-26;REA;Actuadores;3140CA027;01:46;01:49;3;Quality;EOL;General;Scrapbox full;scrap box full
2025-09-25;COVER LINE;Line 2;FORD;07:00;07:30;30;Maintenance;TBD;General;TBD;inicio de retrabajo
2025-09-25;COVER LINE;Line 2;FORD;08:10;08:25;15;Maintenance;TBD;General;TBD;inicio de produccion
2025-09-25;COVER LINE;Line 2;FORD;09:00;09:07;7;Equipment Fault;OMT;General;Software/PC;falla de comunicacion
2025-09-25;COVER LINE;Line 2;FORD;10:35;10:47;12;Equipment Fault;Robots;R20;Module error;eje alarmado
2025-09-25;COVER LINE;Line 2;FORD;11:05;11:08;3;Equipment Fault;Lip seal;ST74;Actuator;falla de vacio
2025-09-25;COVER LINE;Line 2;FORD;11:15;11:22;7;Equipment Fault;Terminal caps;ST94;Bowl/lineal feeder;fork atorado bowl
2025-09-25;COVER LINE;Line 2;FORD;11:45;11:50;5;Maintenance;Lip seal;ST74;Actuator;limpieza de filtro
2025-09-25;COVER LINE;Line 2;FORD;13:00;13:03;3;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-25;COVER LINE;Line 2;FORD;13:43;13:45;2;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-25;COVER LINE;Line 2;FORD;13:54;13:59;5;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-25;COVER LINE;Line 2;FORD;14:04;14:06;2;Equipment Fault;Robots;R120;Incorrect pick/place;
2025-09-25;COVER LINE;Line 2;FORD;14:30;14:36;6;Equipment Fault;Robots;R120;Incorrect pick/place;
2025-09-25;COVER LINE;Line 2;FORD;15:00;15:03;3;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-25;COVER LINE;Line 2;FORD;15:04;15:05;1;Equipment Fault;Robots;R120;Module error;alarma en eje vertical
2025-09-25;COVER LINE;Line 2;FORD;15:15;15:18;3;Equipment Fault;Lip seal;ST74;Actuator;vacumm
2025-09-25;COVER LINE;Line 2;FORD;15:20;18:00;160;Maintenance;ST30 Molding;General;TBD;CALIBRACION DE TRASDUCTOR
2025-09-26;REA;Actuadores;3140CA030;08:00;13:15;315;Maintenance;REA;General;Change Over;Set up Ford 30, entrenamiento tecnico Jesus
2025-09-26;REA;Actuadores;3140CA030;13:15;15:00;105;Quality;REA;General;Change Over;Esperando liberacion
2025-09-26;COVER LINE;Line 2;FORD;14:01;14:08;7;Quality;OMT;General;TBD;Recopilar informacion, equipo en paro para evitar este se trabe
2025-09-26;COVER LINE;Line 2;FORD;14:30;14:35;5;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Pallet avanza, robot 72 colisiona, reestablecer
2025-09-26;REA;Actuadores;3140CA027;22:30;22:40;10;Equipment Fault;REA;General;Checklist;checklist
2025-09-26;REA;Actuadores;3140CA027;22:43;22:48;5;Equipment Fault;MAT;St1;Presence sensor;no detectaba pieza el sensor
2025-09-26;REA;Actuadores;3140CA030;23:17;23:21;4;Equipment Fault;Robots;R80;Gripper/tool adjustments;Se cambia cinta en gripper por fallo constante en st974
2025-09-26;REA;Actuadores;3140CA030;23:52;23:58;6;Equipment Fault;MSA;MSA;Driver;MSA alarmada
2025-09-27;REA;Actuadores;3140CA030;00:05;00:10;5;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;Se ajusta tornilleria de locking ya qeu atoraba los pallet
2025-09-27;REA;Actuadores;3140CA030;00:16;00:20;4;Equipment Fault;CAW;CPA;Feeder;Crank atorado, time out
2025-09-27;REA;Actuadores;3140CA030;00:28;00:32;4;Equipment Fault;CAW;Jig/Index;Blade orienter actuator;tOPE FLOJO, SE AJUSTA A POSICION
2025-09-27;REA;Actuadores;3140CA030;00:32;00:37;5;Maintenance;CHW;Consumables;Chip reel;Cambio de chip
2025-09-27;REA;Actuadores;3140CA030;00:42;00:46;4;Equipment Fault;MSA;MSA;Driver;alarmada
2025-09-27;REA;Actuadores;3140CA030;00:58;01:03;5;Equipment Fault;CAW;LSW;Vision system;Se revisa sistema de vision por scrap consecutivo
2025-09-27;REA;Actuadores;3140CA030;01:30;02:30;60;Equipment Fault;EOL;General;TBD;St 2 scrap constante por overload, se calibra a zero
2025-09-27;REA;Actuadores;3140CA030;02:47;02:50;3;Equipment Fault;CAW;Jig/Index;Blade orienter actuator;alarma por blade orienter
2025-09-27;REA;Actuadores;3140CA030;03:09;03:11;2;Equipment Fault;EOL;General;TBD;alarma por overload
2025-09-27;REA;Actuadores;3140CA030;03:17;03:22;5;Equipment Fault;CAW;Jig/Index;Blade orienter actuator;Alarma por crank orienter
2025-09-27;REA;Actuadores;3140CA030;03:23;03:29;6;Maintenance;CAW;LSW;Vision system;Scrap alto, piezas con mucho humo causa falla en SV.
Limpieza profunda canal de dispensacion de nitro
2025-09-27;REA;Actuadores;3140CA030;03:52;03:59;7;Equipment Fault;CAW;Jig/Index;Ingun actuator;alarmdo por crank orienter, se revisa y tenia un crank es mal posicion
2025-09-27;REA;Actuadores;3140CA030;04:05;04:07;2;Equipment Fault;Robots;R70;Gripper/tool adjustments;gripper no abria
2025-09-27;REA;Actuadores;3140CA030;04:18;04:23;5;Equipment Fault;CAW;Jig/Index;Blade orienter actuator;blade orienter 1 alarmado,
2025-09-27;REA;Actuadores;3140CA030;04:30;04:35;5;Equipment Fault;CAW;CPA;SCARA;Robot mueve un poco el crank al insertar en actuador y hace que blade queden mal
2025-09-27;REA;Actuadores;3140CA030;04:45;04:47;2;Equipment Fault;EOL;General;TBD;alarma de overload
2025-09-27;REA;Actuadores;3140CA030;04:49;04:53;4;Equipment Fault;CHW;St4;Pressor;se hcae limpieza de pressor
2025-09-27;REA;Actuadores;3140CA030;04:54;04:56;2;Equipment Fault;EOL;General;TBD;alarma de overload
2025-09-27;REA;Actuadores;3140CA030;05:09;05:22;13;Equipment Fault;USW;SCARA;Motion supervision/Joint collision;Robot colisiona causando dano en el griper, se ajusta tornilleria
2025-09-27;REA;Actuadores;3140CA030;05:28;05:32;4;Equipment Fault;Robots;R80;Gripper/tool adjustments;se cambia cinta de robot por paro constante
2025-09-27;REA;Actuadores;3140CA030;07:10;07:14;4;Equipment Fault;EOL;St2;CRIO NOK;reset de crio
2025-09-27;REA;Actuadores;3140CA030;07:15;07:17;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;falla no abren lockings ni singu.
2025-09-27;REA;Actuadores;3140CA030;07:20;07:22;2;Equipment Fault;915;915;Missing ogive;se cae ogiva y se remplaza por nueva
2025-09-27;REA;Actuadores;3140CA030;07:27;07:32;5;Quality;REA;General;SOP;se sacan piezas para SOP
2025-09-27;REA;Actuadores;3140CA030;07:54;07:57;3;Equipment Fault;CAW;CPA;Feeder;se atora crank en feeder de vibro
2025-09-27;REA;Actuadores;3140CA030;08:13;08:16;3;Equipment Fault;EOL;St2;Gripper NOK;St2 overlob
