fecha;area;linea;pn;hora_paro;hora_arranque;diferencia_minutos;categoria;estacion;modo_falla;descripcion_modo_falla;descripcion;paro_programado;ajuste_proceso
2025-09-09;REA;Actuadores;3140CA029;23:52;23:53;1;Equipment Fault;CHW;St4;Pressor;limpieza de puntas pressor;no;no
2025-09-10;REA;Actuadores;3140CA029;00:07;00:09;2;Equipment Fault;CHW;St3;Gefran module;alarma por gap temperatura;no;no
2025-09-10;REA;Actuadores;3140CA029;00:20;00:30;10;Equipment Fault;CHW;St3;Gefran module;alarma gap temperatura;no;no
2025-09-10;REA;Actuadores;3140CA029;00:38;00:40;2;Equipment Fault;915;915;Dart sensor;ogiva caida;no;no
2025-09-10;REA;Actuadores;3140CA029;01:05;01:08;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;sensor de locking st 915 no detectaba;no;no
2025-09-10;REA;Actuadores;3140CA029;01:10;01:12;2;Equipment Fault;730;730;Alphamatic Module;no continuo ciclo;no;no
2025-09-10;REA;Actuadores;3140CA029;01:44;01:45;1;Equipment Fault;915;915;Dart sensor;ogiva caida;no;no
2025-09-10;REA;Actuadores;3140CA029;02:29;02:31;2;Maintenance;CHW;Consumables;Chip reel;cambio de chip;no;no
2025-09-10;REA;Actuadores;3140CA029;02:32;02:33;1;Production;Conveyors;C31;Presence sensor;blister mal posicionado;no;no
2025-09-10;REA;Actuadores;3140CA029;02:45;02:49;4;Equipment Fault;CHW;St3;Gefran module;alarma por gap temperatura;no;no
2025-09-10;REA;Actuadores;3140CA029;03:05;03:07;2;Equipment Fault;CHW;St3;Gefran module;alarma gap temperatura se reinicio aplicacion;no;no
2025-09-10;REA;Actuadores;3140CA029;04:10;04:30;20;Equipment Fault;CHW;St3;Gefran module;ajuste en st 3 por gap temperature;no;no
2025-09-10;REA;Actuadores;3140CA029;05:43;05:44;1;Equipment Fault;Robots;R65;Vacuum system;vacuum off;no;no
2025-09-10;REA;Actuadores;3140CA029;06:15;06:16;1;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet atorado por singulator;no;no
2025-09-10;REA;Actuadores;3140CA029;06:28;06:30;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;collision con pallet;no;no
2025-09-10;REA;Actuadores;3140CA029;06:36;06:37;1;Equipment Fault;915;915;Dart sensor;ogiva caida;no;no
2025-09-10;REA;Actuadores;3140CA029;07:00;07:10;10;Equipment Fault;REA;General;Checklist;Checklist;si;no
2025-09-10;REA;Actuadores;3140CA029;09:31;09:36;5;Equipment Fault;MSA;MSA;Driver;Se alarmo y no continuo secuencia, se reinicio y se quito pieza para poder continuar;no;no
2025-09-10;REA;Actuadores;3140CA029;09:40;09:44;4;Equipment Fault;915;915;Missing ogive;Se cae ojiva y se atora pallet;no;no
2025-09-10;REA;Actuadores;3140CA029;10:08;10:10;2;Equipment Fault;730;730;Bowl/Lineal feeder;Base de linear feeder desgastada causa colision con la herramienta al estar chueca;no;no
2025-09-10;REA;Actuadores;3140CA029;10:22;10:25;3;Equipment Fault;Robots;R75;Motion supervision/Joint collision;R75 colisiona al ensamblar cover en st 915;no;no
2025-09-10;REA;Actuadores;3140CA029;10:32;10:36;4;Equipment Fault;Robots;R75;Gripper/tool adjustments;Se cambia cinta de gripper con paro constante por;no;no
2025-09-10;REA;Actuadores;3140CA029;10:36;10:39;3;Equipment Fault;Robots;R70;Vacuum system;Se cambian ventosas;no;no
2025-09-10;REA;Actuadores;3140CA029;10:55;11:03;8;Equipment Fault;MSA;MSA;Driver;NO llegaba a home, se revisa que no tenga pieza atorada, se reinicia y sgeguia sin funcionar, hasta que se restablece y se quito la pieza continua ciclo normal;no;no
2025-09-10;REA;Actuadores;3140CA029;11:14;11:20;6;Equipment Fault;Robots;R75;Gripper/tool adjustments;Se revisa gripper y se ajusta cinta para mayor agarre de cover;no;no
2025-09-10;REA;Actuadores;3140CA029;11:23;23:26;723;Equipment Fault;Robots;R75;Motion supervision/Joint collision;MS al ensamblar cover;no;no
2025-09-10;REA;Actuadores;3140CA029;23:36;23:39;3;Equipment Fault;Robots;R75;Motion supervision/Joint collision;MS AL ENSAMBLAR COVER;no;no
2025-09-10;REA;Actuadores;3140CA029;11:44;11:47;3;Quality;Robots;R75;Motion supervision/Joint collision;MS al ensamblar cover;no;no
2025-09-10;REA;Actuadores;3140CA029;11:52;23:55;723;Equipment Fault;Robots;R75;Motion supervision/Joint collision;MS al ensamblar cove r;no;no
2025-09-10;REA;Actuadores;3140CA029;12:03;12:09;6;Equipment Fault;Robots;R75;Motion supervision/Joint collision;Se revisa falla de MS en robot 75 por falla constente de MS;no;no
2025-09-10;REA;Actuadores;3140CA029;12:17;12:20;3;Equipment Fault;Robots;R75;Motion supervision/Joint collision;MS al ensamblar cover;no;no
2025-09-10;REA;Actuadores;3140CA029;12:30;12:36;6;Equipment Fault;Robots;R75;Motion supervision/Joint collision;MS al ensamblar cover;no;no
2025-09-10;REA;Actuadores;3140CA029;12:37;12:40;3;Equipment Fault;Robots;R65;Motion supervision/Joint collision;Robot colisiona al ensamblar gear;no;no
2025-09-10;REA;Actuadores;3140CA029;12:44;12:49;5;Equipment Fault;730;730;Bowl/Lineal feeder;Herramienta colisiona al tomar pin por desgaste en base;no;no
2025-09-10;REA;Actuadores;3140CA029;13:06;13:16;10;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;Se revisa locking por colision de robot 75;no;no
2025-09-10;REA;Actuadores;3140CA029;13:19;13:24;5;Equipment Fault;Robots;R75;Motion supervision/Joint collision;MS al ensambalr cover;no;no
2025-09-10;REA;Actuadores;3140CA029;13:31;13:57;26;Equipment Fault;Robots;R75;Motion supervision/Joint collision;Se ajusta posicion de robot 75 ya que colisionaba al ensamblar cover;no;no
2025-09-10;REA;Actuadores;3140CA029;22:30;22:45;15;Maintenance;REA;General;Checklist;checklist inicio de turno;si;no
2025-09-10;REA;Actuadores;3140CA029;22:59;23:01;2;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;pallet atorado por locking en st 730;no;no
2025-09-10;REA;Actuadores;3140CA029;23:30;23:36;6;Equipment Fault;730;730;Bowl/Lineal feeder;pin atorado en mangera de dispensacion;no;no
2025-09-10;REA;Actuadores;3140CA029;23:50;23:52;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet atorado por singulator en posicion de place R 33;no;no
2025-09-11;REA;Actuadores;3140CA029;00:33;00:35;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;collision por pallet adelantado;no;no
2025-09-11;REA;Actuadores;3140CA029;00:35;00:36;1;Production;Aux;710;NOK material;material en posicion nok;no;no
2025-09-11;REA;Actuadores;3140CA029;00:38;00:40;2;Maintenance;CHW;Consumables;Chip reel;cambio de chip;no;no
2025-09-11;REA;Actuadores;3140CA029;00:45;00:47;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet atorado por singulator en st 915;no;no
2025-09-11;REA;Actuadores;3140CA029;00:49;00:50;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;no abrio gripper 1;no;no
2025-09-11;REA;Actuadores;3140CA029;01:00;01:30;30;Production;REA;General;No staff;paro de produccion para cenar;no;no
2025-09-11;REA;Actuadores;3140CA029;01:45;01:46;1;Equipment Fault;730;730;Alphamatic Module;no continuo ciclo;no;no
2025-09-11;REA;Actuadores;3140CA029;02:35;02:37;2;Maintenance;USW;St14;Lower Jig;limpieza de rebaba en jig;no;no
2025-09-11;REA;Actuadores;3140CA029;02:39;02:40;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;no abrio gripper 1;no;no
2025-09-11;REA;Actuadores;3140CA029;02:48;02:49;1;Equipment Fault;CHW;St2;Vacuum system;vacuum off;no;no
2025-09-11;REA;Actuadores;3140CA029;02:54;02:55;1;Equipment Fault;915;915;Dart sensor;ogiva caida;no;no
2025-09-11;REA;Actuadores;3140CA029;03:43;03:44;1;Equipment Fault;Robots;R80;Gripper/tool adjustments;no abrio gripper 1;no;no
2025-09-11;REA;Actuadores;3140CA029;03:47;03:49;2;Equipment Fault;Robots;R80;Gripper/tool adjustments;se le agrego cinta a gripper 1;no;no
2025-09-11;REA;Actuadores;3140CA029;03:52;03:54;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet atorado por singulator no detectaba sensor se saco el pallet (77);no;no
2025-09-11;REA;Actuadores;3140CA029;04:05;04:07;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;collision con pallet adelantado;no;no
2025-09-11;REA;Actuadores;3140CA029;04:20;04:22;2;Production;Conveyors;C85;Presence sensor;blister atorado;no;no
2025-09-11;REA;Actuadores;3140CA029;04:38;04:40;2;Equipment Fault;Robots;R80;Motion supervision/Joint collision;collision con pallet adelantado;no;no
2025-09-11;REA;Actuadores;3140CA029;04:57;04:59;2;Equipment Fault;Robots;R33;Motion supervision/Joint collision;collision al tomar cover;no;no
2025-09-11;REA;Actuadores;3140CA029;05:05;05:07;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;collision con pallet adelantado;no;no
2025-09-11;REA;Actuadores;3140CA029;05:10;05:12;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;collision al tomar magnet shaft;no;no
2025-09-11;REA;Actuadores;3140CA029;06:14;06:16;2;Equipment Fault;Robots;R65;Motion supervision/Joint collision;collision con pallet adelantado;no;no
2025-09-11;REA;Actuadores;3140CA029;06:51;06:52;1;Equipment Fault;915;915;Dart sensor;ogiva caida;no;no
2025-09-10;REA;Actuadores;3140CA029;07:00;07:10;10;Maintenance;REA;General;Checklist;Checklist;si;no
2025-09-10;REA;Actuadores;3140CA029;07:11;07:16;5;Equipment Fault;CAW;General;Software/PC;No continuaba ciclo, ni se alarmaba, se reincia;no;no
2025-09-11;REA;Actuadores;3140CA029;07:00;07:10;10;Equipment Fault;REA;General;Checklist;Checklist;si;no
2025-09-11;REA;Actuadores;3140CA029;07:11;07:16;5;Equipment Fault;CAW;General;Software/PC;No continuaba ciclo, se ocupa reiniciar;no;no
2025-09-11;REA;Actuadores;3140CA029;07:19;07:30;11;Production;REA;General;Scheduled production stop;Rework;no;no
2025-09-11;REA;Actuadores;3140CA029;07:38;07:48;10;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Sensor no detecta pallet y avanza de estacion;no;no
2025-09-11;REA;Actuadores;3140CA029;07:52;07:57;5;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Sensor no detecta palleta y avanza a siguiente estacion causando colision con robot 60;no;no
2025-09-11;REA;Actuadores;3140CA029;08:17;08:24;7;Equipment Fault;USW;St14;;Se revisa branson por scrap, se devuelve a parametros originales;no;no
2025-09-11;REA;Actuadores;3140CA029;08:32;08:40;8;Equipment Fault;CAW;General;Software/PC;Se revisa CAW por crank orienter, se tuvo que reiniciar el software por fallas constantes;no;no
2025-09-11;REA;Actuadores;3140CA029;09:28;09:38;10;Equipment Fault;Robots;R75;Motion supervision/Joint collision;Se ajusta offset ya que colisionaba al bajar al tomar cover;no;no
2025-09-11;REA;Actuadores;3140CA029;09:44;09:48;4;Equipment Fault;915;915;Missing ogive;Ojiva caida;no;no
2025-09-11;REA;Actuadores;3140CA029;09:51;09:53;2;Equipment Fault;730;730;Bowl/Lineal feeder;Herramienta colisiona al bajar a tomar pin por desgaste en base;no;no
2025-09-11;REA;Actuadores;3140CA029;09:50;10:40;50;Equipment Fault;CAW;General;Software/PC;Fallos en caw por distintas fallas;no;no
- se limpian ingun de los 3 jig;No;No
- caw se alarmaba crank orienter;No;No
posible causa motor recupera con terminal danada;No;No
2025-09-11;REA;Actuadores;3140CA029;10:40;11:10;30;Equipment Fault;Robots;R75;Motion supervision/Joint collision;Robot fallaba constatemente al ensamblar cover, se ajusta place de cover;no;no
2025-09-11;REA;Actuadores;3140CA029;23:25;23:29;4;Equipment Fault;915;915;Missing ogive;Ojiva caida;no;no
2025-09-11;REA;Actuadores;3140CA029;11:50;11:57;7;Equipment Fault;USW;St14;Lower Jig;Se revisa jig por scrap consecutivo;no;no
2025-09-11;REA;Actuadores;3140CA029;12:17;12:24;7;Equipment Fault;USW;St11;Weld NOK;Se cambia exponsa de jig de branson;no;no
2025-09-11;REA;Actuadores;3140CA029;14:37;15:00;23;Equipment Fault;CAW;General;Software/PC;Crank orienter state marca error pero los sensores estan en buen estado, se reinicia software;no;no
2025-09-11;REA;Actuadores;3140CA029;16:54;17:08;14;Equipment Fault;CHW;St2;SCARA Pick/Place;St2 con doble chip, y se ajusta posicion de robot.;no;no
2025-09-11;REA;Actuadores;3140CA029;17:24;17:48;24;Maintenance;CHW;St2;SCARA Pick/Place;ajuste de posicion del robot;no;no
2025-09-11;REA;Actuadores;3140CA029;18:54;18:57;3;Maintenance;Robots;R70;Vacuum system;cambio de ventosas dañada;no;no
2025-09-11;REA;Actuadores;3140CA029;18:59;19:03;4;Equipment Fault;915;915;Missing ogive;se caei ogiva y se pierde.;no;no
2025-09-11;REA;Actuadores;3140CA029;18:40;18:45;5;Equipment Fault;915;915;Dart sensor;Pierde logica por pallet que avanza;no;no
2025-09-11;REA;Actuadores;3140CA029;15:00;15:40;40;Equipment Fault;CAW;Jig/Index;Blade orienter actuator;Orlando solicita a Jesus revisar / ajustar blades;no;no
2025-09-11;REA;Actuadores;3140CA029;15:40;16:20;40;Equipment Fault;CAW;General;Electrical system;Alarma por Blades no abren o blades no cierran pero sensores ok y señal en app ok, se reinicia tablilla principal en jig 1, tardado por restaurar logica;no;no
2025-09-11;REA;Actuadores;3140CA029;20:38;20:40;2;Equipment Fault;MSA;MSA;Sensor de presencia;no continua cilo, limpieza de jig y magnet;no;no
2025-09-11;REA;Actuadores;3140CA029;21:02;21:05;3;Equipment Fault;Robots;R80;Gripper/tool adjustments;no abre gripper;no;no
2025-09-11;REA;Actuadores;3140CA029;21:24;21:27;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Pallet avanza, robot 60 colisiona, restaurar;no;no
2025-09-11;REA;Actuadores;3140CA029;22:10;22:17;7;Equipment Fault;Main conveyor;Main conveyor;Lock NOK;Tornillo atora locking, pendiente mantenimiento preventivo y correctivo;no;no
2025-09-11;REA;Actuadores;3140CA029;22:50;22:56;6;Maintenance;CHW;Consumables;Chip reel;Cambio de rollo chip;no;no
2025-09-11;REA;Actuadores;3140CA029;23:09;23:10;1;Equipment Fault;915;915;Dart sensor;ogiva caida;no;no
2025-09-12;REA;Actuadores;3140CA029;01:49;03:15;86;Equipment Fault;CAW;Jig/Index;Blade orienter actuator;Fallo de CAW bug señales crank orientator falso negativo.;no;no
2025-09-11;REA;Actuadores;3140CA029;23:10;23:13;3;Maintenance;MSA;MSA;Sensor de presencia;Sensor no detecta correctamente y detiene secuencia;no;no
2025-09-12;REA;Actuadores;3140CA029;00:27;00:30;3;Maintenance;Main conveyor;Main conveyor;Singulator NOK;Pallet atorado;no;no
2025-09-12;REA;Actuadores;3140CA029;06:20;06:22;2;Equipment Fault;Robots;R75;Motion supervision/Joint collision;motion supervision al insertar cover;no;no
2025-09-12;REA;Actuadores;3140CA029;06:23;06:24;1;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet atorado por singulator en st 915;no;no
2025-09-12;REA;Actuadores;3140CA029;06:32;06:34;2;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;pallet atorado por singulator en st 915;no;no
2025-09-12;REA;Actuadores;3140CA029;07:00;07:12;12;Equipment Fault;REA;General;Checklist;Checklist;si;no
2025-09-12;REA;Actuadores;3140CA029;07:14;07:22;8;Production;REA;General;Scheduled production stop;Rework leak test;no;no
2025-09-12;REA;Actuadores;3140CA029;08:05;08:09;4;Equipment Fault;915;915;Missing ogive;Se cae ojiva;no;no
2025-09-12;REA;Actuadores;3140CA029;08:18;08:22;4;Equipment Fault;USW;St14;Lower Jig;Se realiza limpieza de jig por scrap;no;no
2025-09-12;REA;Actuadores;3140CA029;08:29;08:31;2;Equipment Fault;Conveyors;General;Blister NOK/Wrong PN;Operador deja paquete anti humedad en blister y se atora en st 710;no;no
2025-09-12;REA;Actuadores;3140CA029;09:54;09:56;2;Equipment Fault;730;730;Bowl/Lineal feeder;Herramienta colisiona por gestaste en base de lineal feeder;no;no
2025-09-12;REA;Actuadores;3140CA029;10:13;10:17;4;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Sensor no detecta pallet y avanza causando que se atorre con locking;no;no
2025-09-12;REA;Actuadores;3140CA029;10:30;10:35;5;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Sesnsor no detecta pallet, se ajusta altura para que detecte correctamente;no;no
2025-09-12;REA;Actuadores;3140CA029;10:57;11:02;5;Equipment Fault;Main conveyor;Main conveyor;Singulator NOK;Tornillo guia no estaba bien sujeto y se atoraban los pallet;no;no
2025-09-12;REA;Actuadores;3140CA029;13:16;13:19;3;Equipment Fault;Robots;R75;Motion supervision/Joint collision;Robot agarra incorrectamente cover;no;no
2025-09-12;REA;Actuadores;3140CA029;11:39;11:50;11;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Se ajusta sensor ya que no detectaba los pallet causando amontonamiento;no;no
2025-09-12;REA;Actuadores;3140CA029;13:52;14:20;28;Equipment Fault;CAW;Jig/Index;Blade orienter actuator;Se revisa caw por falla de orienter state en pos 2, se detecta dano en cilindro en vastano no estaba enrosacado;no;no
2025-09-12;REA;Actuadores;3140CA029;14:26;14:30;4;Equipment Fault;730;730;Presence sensor;Sensor detectaba pieza cuando solo tenia rebaba, se hace limpieza;no;no
2025-09-12;REA;Actuadores;3140CA029;14:31;14:41;10;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Ajuste de sonseores de presencia ya que estaban flojos;no;no
2025-09-12;REA;Actuadores;3140CA029;15:35;15:37;2;Equipment Fault;915;915;Dart sensor;pallet atorado en singu.;no;no
2025-09-12;REA;Actuadores;3140CA029;16:12;16:14;2;Quality;REA;General;NOK material;pin fuera de dimensión atorado en feeder.;no;no
2025-09-12;REA;Actuadores;3140CA029;17:30;17:36;6;Maintenance;CCC;Consumables;Resin;cambio de resina;no;no
2025-09-12;REA;Actuadores;3140CA029;18:19;18:24;5;Equipment Fault;730;730;Presence sensor;pin chueco y doble, se atoran;no;no
2025-09-12;REA;Actuadores;3140CA029;18:38;18:41;3;Production;Aux;710;NOK material;motor invertido y sensor flojo;no;no
2025-09-12;REA;Actuadores;3140CA029;19:26;19:31;5;Maintenance;CHW;Consumables;Chip reel;cambio de chip;no;no
2025-09-12;REA;Actuadores;3140CA029;19:33;19:35;2;Equipment Fault;731;731;Vacuum;reset para que repita ciclo;no;no
2025-09-12;REA;Actuadores;3140CA029;19:40;19:45;5;Maintenance;CAW;Consumables;Nitrogen;cambio de tambo de nitrogeno;no;no
2025-09-12;REA;Actuadores;3140CA029;20:00;20:45;45;Production;REA;General;Change Over;convivio cena mexicana;no;no
2025-09-12;REA;Actuadores;3140CA029;22:15;22:18;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Pallet avanza, fallo sensor de lock de ensamble cover con body;no;no
2025-09-12;REA;Actuadores;3140CA029;22:45;22:47;2;Equipment Fault;Main conveyor;Main conveyor;RFID Reader;No detecta RFID y atora con sing 24;no;no
2025-09-12;REA;Actuadores;3140CA029;22:54;22:58;4;Equipment Fault;Main conveyor;Main conveyor;RFID Reader;No detecta RFID y atora con sing 24;no;no
2025-09-12;REA;Actuadores;3140CA029;23:12;23:15;3;Equipment Fault;Main conveyor;Main conveyor;RFID Reader;No detecta RFID y atora con sing 24;no;no
2025-09-13;REA;Actuadores;3140CA029;00:00;00:03;3;Equipment Fault;Main conveyor;Main conveyor;RFID Reader;No detecta RFID y atora con sing 24;no;no
2025-09-13;REA;Actuadores;3140CA029;01:12;01:16;4;Maintenance;730;730;Tool ;Pin cae chueco y al bajar prensa se golpea y alarma;no;no
2025-09-13;REA;Actuadores;3140CA029;01:50;02:20;30;Production;REA;General;Scheduled production stop;Paro por convivio 3er turno noche mexicana;no;no
2025-09-13;REA;Actuadores;3140CA029;05:15;05:25;10;Equipment Fault;REA;General;Checklist;Mantenimiento checklist;si;no
2025-09-13;REA;Actuadores;3140CA029;05:27;05:30;3;Quality;Robots;R80;Incorrect pick/place;No abre gripper 1;no;no
2025-09-13;REA;Actuadores;3140CA029;05:37;05:40;3;Maintenance;CHW;Consumables;Argon;Cambio tanque con Argon;no;no
2025-09-12;REA;Actuadores;3140CA029;07:05;07:18;13;Equipment Fault;REA;General;Checklist;Checklist;si;no
2025-09-12;REA;Actuadores;3140CA029;07:20;07:32;12;Production;REA;General;Scheduled production stop;Rework;no;no
2025-09-12;REA;Actuadores;3140CA029;07:32;07:37;5;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Se ajusta posicion de sensor ya que no detectaba pallet;no;no
2025-09-12;REA;Actuadores;3140CA029;08:30;08:33;3;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Sensor no detecta pallet;no;no
2025-09-12;REA;Actuadores;3140CA029;09:28;09:32;4;Equipment Fault;Main conveyor;Main conveyor;Inductive sensor;Sensor no detecta pallet;no;no
2025-09-12;REA;Actuadores;3140CA029;09:49;09:51;2;Equipment Fault;CHW;St2;SCARA Pick/Place;Robot coloca mal chip;no;no
